Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,0.0,-387.4852294921875
51,0.0,-292.8113098144531
52,0.0,-181.05442810058594
53,0.0,-173.15664672851562
54,0.0,-21.29859733581543
55,299.27557373046875,-0.0
56,516.6632080078125,-0.0
57,272.75225830078125,-0.0
58,135.27435302734375,-87.65367126464844
59,98.8560562133789,-182.18125915527344
60,0.0,-373.2505187988281
61,0.0,-410.56689453125
62,0.0,-408.97943115234375
63,0.0,-385.42279052734375
64,0.0,-347.6554870605469
65,0.0,-335.8728332519531
66,0.0,-272.01129150390625
67,0.0,-105.80414581298828
68,628.3449096679688,-0.0
69,576.0938110351562,-0.0
70,396.23809814453125,-0.0
71,344.26318359375,-0.0
72,306.86358642578125,-0.0
73,127.25117492675781,-0.0
74,143.5248565673828,-0.0
75,36.23137664794922,-275.2522277832031
76,0.0,-328.47442626953125
77,0.0,-327.6374816894531
78,0.0,-330.31219482421875
79,0.0,-275.5216369628906
80,0.0,-364.6471862792969
81,0.0,-385.5054016113281
82,0.0,-292.7762451171875
83,0.0,-284.4199523925781
84,0.0,-171.4736785888672
85,0.0,-149.8581085205078
86,281.941650390625,-0.0
87,519.8369750976562,-0.0
88,420.76806640625,-0.0
89,368.7339782714844,-0.0
90,200.2744903564453,-0.0
91,140.36480712890625,-0.0
92,118.48760986328125,-0.0
93,0.0,-218.65328979492188
94,0.0,-378.1448974609375
95,0.0,-394.33575439453125
96,0.0,-375.4027404785156
97,0.0,-332.7699279785156
98,0.0,-310.64031982421875
99,0.0,-281.5869445800781
100,0.0,-246.6492462158203
101,0.0,-159.45448303222656
102,0.0,-134.63414001464844
103,613.2711181640625,-0.0
104,482.06964111328125,-0.0
105,458.2960205078125,-0.0
106,333.62274169921875,-0.0
107,209.8055877685547,-0.0
108,154.745849609375,-0.0
109,121.19348907470703,-0.0
110,0.0,-257.83575439453125
111,0.0,-395.9324645996094
112,0.0,-411.140380859375
113,0.0,-352.0602111816406
114,0.0,-381.99566650390625
115,0.0,-338.2991638183594
116,0.0,-337.8935241699219
117,0.0,-266.92510986328125
118,0.0,-237.08250427246094
119,0.0,-150.5126190185547
120,0.0,-138.03460693359375
121,739.6195678710938,-0.0
122,433.9208068847656,-0.0
123,402.3061828613281,-0.0
124,314.5035400390625,-0.0
125,189.0630645751953,-0.0
126,153.26849365234375,-0.0
127,113.84041595458984,-0.0
128,0.0,-336.5297546386719
129,0.0,-464.469482421875
130,0.0,-370.8549499511719
131,0.0,-349.0240173339844
132,0.0,-356.0304260253906
133,0.0,-346.9224548339844
134,0.0,-392.2945556640625
135,0.0,-344.0737609863281
136,0.0,-266.0209045410156
137,0.0,-154.2667999267578
138,0.0,-139.73764038085938
139,122.84815216064453,-104.9528579711914
140,512.818115234375,-0.0
141,359.8020324707031,-0.0
142,370.2872009277344,-0.0
143,329.9479675292969,-0.0
144,162.33755493164062,-0.0
145,155.49282836914062,-0.0
146,106.74626922607422,-0.0
147,0.0,-347.92529296875
148,0.0,-417.1366271972656
149,0.0,-406.653076171875
150,0.0,-374.90362548828125
151,0.0,-408.1109619140625
152,0.0,-349.7829895019531
153,0.0,-307.4227294921875
154,0.0,-257.672607421875
155,0.0,-198.27943420410156
156,0.0,-158.8092498779297
157,159.6042022705078,-146.31736755371094
158,821.3487548828125,-0.0
159,495.842041015625,-0.0
160,372.1883544921875,-0.0
161,278.7291564941406,-0.0
162,156.80859375,-0.0
163,148.92886352539062,-0.0
164,64.19414520263672,-6.749811172485352
165,0.0,-518.9059448242188
166,0.0,-446.53729248046875
167,0.0,-369.07672119140625
168,0.0,-314.8519592285156
169,0.0,-317.5285949707031
170,0.0,-319.4482421875
171,0.0,-284.6586608886719
172,0.0,-251.92355346679688
173,0.0,-143.80308532714844
174,365.9277038574219,-117.95706939697266
175,537.4400634765625,-0.0
176,445.29010009765625,-0.0
177,398.401611328125,-0.0
178,336.9228210449219,-0.0
179,159.48341369628906,-0.0
180,143.0836639404297,-0.0
181,72.61750793457031,-0.0
182,0.0,-281.4950256347656
183,0.0,-373.24407958984375
184,0.0,-386.0476989746094
185,0.0,-432.3027038574219
186,0.0,-371.6321105957031
187,0.0,-312.01116943359375
188,0.0,-303.2479248046875
189,0.0,-265.2115783691406
190,0.0,-146.0484619140625
191,0.0,-134.2340850830078
192,573.443359375,-0.0
193,445.7953796386719,-0.0
194,475.6784973144531,-0.0
195,297.5817565917969,-0.0
196,166.56375122070312,-0.0
197,146.5989227294922,-0.0
198,11.981156349182129,-437.2585754394531
199,0.0,-601.2642822265625
200,0.0,-443.1549987792969
201,0.0,-379.0899963378906
202,0.0,-418.30181884765625
203,0.0,-338.83074951171875
204,0.0,-308.47259521484375
205,0.0,-268.9568176269531
206,0.0,-161.97415161132812
207,0.0,-166.2052459716797
208,0.0,-133.0839080810547
209,348.0908508300781,-0.0
210,542.6228637695312,-0.0
211,355.1243591308594,-0.0
212,349.5970458984375,-0.0
213,182.8828582763672,-0.0
214,143.8780517578125,-0.0
215,53.85874938964844,-202.60777282714844
216,0.0,-991.6953125
217,0.0,-425.8774719238281
218,0.0,-405.4132385253906
219,0.0,-382.9986877441406
220,0.0,-371.532958984375
221,0.0,-315.0992736816406
222,0.0,-266.8231506347656
223,0.0,-221.99546813964844
224,0.0,-154.96746826171875
225,0.0,-99.07588958740234
226,693.1986083984375,-0.0
227,390.3540954589844,-0.0
228,418.0327453613281,-0.0
229,372.1278991699219,-0.0
230,153.36972045898438,-0.0
231,146.6385955810547,-0.0
232,0.0,-404.2951965332031
233,0.0,-461.73394775390625
234,0.0,-415.4005432128906
235,0.0,-418.5575866699219
236,0.0,-424.2604675292969
237,0.0,-315.9781799316406
238,0.0,-289.64239501953125
239,0.0,-322.5142822265625
240,0.0,-218.33572387695312
241,0.0,-152.86865234375
242,0.0,-138.8383331298828
243,350.00860595703125,-0.0
244,417.4529113769531,-0.0
245,400.44708251953125,-0.0
246,380.9094543457031,-0.0
247,204.4119873046875,-0.0
248,132.2793731689453,-0.0
249,20.659269332885742,-270.97100830078125
250,0.0,-763.1565551757812
251,0.0,-437.724365234375
252,0.0,-411.95135498046875
253,0.0,-364.6873474121094
254,0.0,-322.2302551269531
255,0.0,-313.04144287109375
256,0.0,-274.80621337890625
257,0.0,-248.55393981933594
258,0.0,-154.05499267578125
259,0.0,-146.7209930419922
260,1096.252685546875,-0.0
261,432.43017578125,-0.0
262,473.881103515625,-0.0
263,466.5137634277344,-0.0
264,175.40924072265625,-0.0
265,143.14817810058594,-0.0
266,98.58887481689453,-0.0
267,0.0,-325.5288391113281
268,0.0,-399.7801208496094
269,0.0,-357.5389404296875
270,0.0,-388.3026123046875
271,0.0,-302.3813781738281
272,0.0,-304.8766784667969
273,0.0,-292.7877197265625
274,0.0,-223.81832885742188
275,0.0,-156.73878479003906
276,0.0,-143.345947265625
277,806.2222290039062,-31.923669815063477
278,529.168212890625,-0.0
279,458.0442810058594,-0.0
280,360.4537353515625,-0.0
281,224.241455078125,-0.0
282,161.2871856689453,-0.0
283,141.286376953125,-0.0
284,0.0,-351.42071533203125
285,0.0,-471.5823669433594
286,0.0,-361.8578796386719
287,0.0,-391.94842529296875
288,0.0,-362.6832580566406
289,0.0,-354.7569885253906
290,0.0,-328.15179443359375
291,0.0,-299.2395324707031
292,0.0,-212.30465698242188
293,0.0,-190.0259552001953
294,0.0,-154.6349639892578
295,273.53302001953125,-57.53463363647461
296,583.458740234375,-0.0
297,385.1586608886719,-0.0
298,361.08917236328125,-0.0
299,250.64544677734375,-0.0
300,162.11692810058594,-0.0
301,124.13385009765625,-0.0
302,41.65664291381836,-363.344482421875
303,0.0,-435.8068542480469
304,0.0,-416.72161865234375
305,0.0,-348.4245910644531
306,0.0,-344.10595703125
307,0.0,-344.01416015625
308,0.0,-324.5101623535156
309,0.0,-252.04928588867188
310,0.0,-203.95199584960938
311,0.0,-144.83456420898438
312,932.2972412109375,-1.6034120321273804
313,523.3231201171875,-0.0
314,374.47686767578125,-0.0
315,295.91015625,-0.0
316,151.22962951660156,-0.0
317,162.55560302734375,-0.0
318,141.7003631591797,-0.0
319,0.0,-212.8134002685547
320,0.0,-407.7497863769531
321,0.0,-411.4432678222656
322,0.0,-395.5323791503906
323,0.0,-363.4936218261719
324,0.0,-340.872802734375
325,0.0,-387.49798583984375
326,0.0,-235.4951171875
327,0.0,-213.13912963867188
328,0.0,-145.19778442382812
329,497.5884094238281,-32.275997161865234
330,515.9817504882812,-0.0
331,435.01220703125,-0.0
332,434.0439453125,-0.0
333,302.7139587402344,-0.0
334,152.12840270996094,-0.0
335,76.99417114257812,-0.0
336,0.0,-308.6461486816406
337,0.0,-681.4783935546875
338,0.0,-372.0322570800781
339,0.0,-309.3743896484375
340,0.0,-333.7688293457031
341,0.0,-328.30255126953125
342,0.0,-382.52734375
343,0.0,-211.92950439453125
344,0.0,-155.78762817382812
345,372.8330993652344,-103.23219299316406
346,626.5150146484375,-0.0
347,451.15985107421875,-0.0
348,412.9397277832031,-0.0
349,249.53736877441406,-0.0
350,153.87615966796875,-0.0
351,129.17507934570312,-0.0
352,0.0,-284.4596252441406
353,0.0,-479.514404296875
354,0.0,-385.3603515625
355,0.0,-367.1034851074219
356,0.0,-374.56201171875
357,0.0,-332.77435302734375
358,0.0,-335.5954284667969
359,0.0,-205.29637145996094
360,0.0,-157.56822204589844
361,0.0,-152.9498291015625
362,301.5176696777344,-66.35758209228516
363,507.7257995605469,-0.0
364,412.5147705078125,-0.0
365,364.6419982910156,-0.0
366,309.81280517578125,-0.0
367,153.538330078125,-0.0
