Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,0.0,-189.5430145263672
51,403.02972412109375,-0.0
52,698.8872680664062,-0.0
53,384.39508056640625,-0.0
54,320.05474853515625,-0.0
55,222.68350219726562,-0.0
56,44.01484680175781,-0.0
57,0.0,-325.3591003417969
58,0.0,-375.7760009765625
59,0.0,-339.24609375
60,0.0,-279.0945739746094
61,0.0,-254.1746826171875
62,0.0,-47.81553268432617
63,317.7035217285156,-0.0
64,1017.8173217773438,-0.0
65,368.43084716796875,-0.0
66,271.2175598144531,-0.0
67,223.87216186523438,-0.0
68,102.7740478515625,-0.0
69,111.28217315673828,-0.0
70,116.57852172851562,-0.0
71,0.0,-737.2529296875
72,0.0,-365.5429382324219
73,0.0,-300.6104431152344
74,0.0,-235.1715850830078
75,0.0,-133.54891967773438
76,0.0,-101.61954498291016
77,961.1085815429688,-0.0
78,633.7831420898438,-0.0
79,441.746337890625,-0.0
80,290.23468017578125,-0.0
81,153.65782165527344,-0.0
82,163.19973754882812,-0.0
83,151.77493286132812,-0.0
84,156.71945190429688,-0.0
85,138.68650817871094,-0.0
86,0.0,-425.7368469238281
87,0.0,-740.4287109375
88,0.0,-381.16412353515625
89,0.0,-303.3057861328125
90,0.0,-163.76980590820312
91,204.3795623779297,-96.8846664428711
92,871.1663208007812,-0.0
93,609.7190551757812,-0.0
94,449.32623291015625,-0.0
95,326.41583251953125,-0.0
96,244.95655822753906,-0.0
97,145.86080932617188,-0.0
98,136.9029998779297,-0.0
99,0.0,-493.2432556152344
100,0.0,-404.7553405761719
101,0.0,-398.6229553222656
102,0.0,-274.35662841796875
103,0.0,-186.26809692382812
104,0.0,-120.2205810546875
105,826.7214965820312,-2.693948268890381
106,702.0042724609375,-0.0
107,498.36669921875,-0.0
108,347.275390625,-0.0
109,210.3892364501953,-0.0
110,152.0933074951172,-0.0
111,136.45774841308594,-0.0
112,84.9796142578125,-0.0
113,0.0,-1011.7080688476562
114,0.0,-462.95965576171875
115,0.0,-349.5247497558594
116,0.0,-231.38101196289062
117,0.0,-139.18960571289062
118,217.729736328125,-52.4920768737793
119,592.4779663085938,-0.0
120,476.0917053222656,-0.0
121,421.15472412109375,-0.0
122,266.1296691894531,-0.0
123,140.8959503173828,-0.0
124,155.30157470703125,-0.0
125,137.2264862060547,-0.0
126,0.0,-638.9039916992188
127,0.0,-458.117919921875
128,0.0,-327.9930725097656
129,0.0,-257.1150207519531
130,0.0,-108.44076538085938
131,570.640869140625,-11.995321273803711
132,604.7962036132812,-0.0
133,465.34295654296875,-0.0
134,346.52996826171875,-0.0
135,203.13558959960938,-0.0
136,144.3114471435547,-0.0
137,149.2245635986328,-0.0
138,128.77056884765625,-247.0836944580078
139,0.0,-534.6752319335938
140,0.0,-479.9997863769531
141,0.0,-333.7156677246094
142,0.0,-237.01181030273438
143,0.0,-137.38973999023438
144,205.9176483154297,-32.87062072753906
145,517.476318359375,-0.0
146,500.41571044921875,-0.0
147,395.33489990234375,-0.0
148,359.5894470214844,-0.0
149,249.5973358154297,-0.0
150,150.03163146972656,-0.0
151,130.38818359375,-0.0
152,58.1799430847168,-268.8885498046875
153,0.0,-539.8407592773438
154,0.0,-417.9801940917969
155,0.0,-335.1495361328125
156,0.0,-240.61782836914062
157,0.0,-160.97251892089844
158,0.0,-81.9485092163086
159,398.4278259277344,-0.0
160,451.90228271484375,-0.0
161,440.13525390625,-0.0
162,369.2918701171875,-0.0
163,285.5887145996094,-0.0
164,201.472900390625,-0.0
165,131.58038330078125,-0.0
166,82.4994888305664,-0.0
167,0.0,-547.3018798828125
168,0.0,-386.14495849609375
169,0.0,-326.18218994140625
170,0.0,-225.42266845703125
171,0.0,-191.64581298828125
172,0.0,-157.47438049316406
173,384.2484130859375,-31.814899444580078
