Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,0.0,-336.1929016113281
51,0.0,-106.31790161132812
52,465.5760192871094,-0.0
53,306.63946533203125,-0.0
54,367.6373596191406,-0.0
55,280.9237365722656,-0.0
56,172.24481201171875,-0.0
57,53.5438346862793,-0.0
58,0.0,-254.15069580078125
59,0.0,-537.3463134765625
60,0.0,-390.202392578125
61,0.0,-338.43194580078125
62,0.0,-308.8018798828125
63,0.0,-248.13702392578125
64,0.0,-143.4947052001953
65,391.74169921875,-47.09282684326172
66,502.093994140625,-0.0
67,729.7726440429688,-0.0
68,603.1377563476562,-0.0
69,194.00201416015625,-0.0
70,100.98902130126953,-0.0
71,53.081363677978516,-0.0
72,0.0,-475.759033203125
73,0.0,-435.3517150878906
74,0.0,-421.1374206542969
75,0.0,-339.4034729003906
76,0.0,-296.0193786621094
77,0.0,-251.98147583007812
78,0.0,-187.76504516601562
79,0.0,-154.2812042236328
80,0.0,-139.27017211914062
81,377.072998046875,-0.0
82,383.54388427734375,-0.0
83,522.6679077148438,-0.0
84,434.6368408203125,-0.0
85,261.47705078125,-0.0
86,186.6748046875,-0.0
87,144.91329956054688,-0.0
88,1.5648530721664429,-641.1704711914062
89,0.0,-512.6172485351562
90,0.0,-444.9527282714844
91,0.0,-389.6214599609375
92,0.0,-321.98760986328125
93,0.0,-270.72698974609375
94,0.0,-185.2579345703125
95,0.0,-177.3701171875
96,0.0,-127.3656005859375
97,672.44873046875,-0.0
98,558.829345703125,-0.0
99,600.76416015625,-0.0
100,361.1604919433594,-0.0
101,284.8603515625,-0.0
102,188.0951385498047,-0.0
103,120.73782348632812,-0.0
104,0.0,-770.4276123046875
105,0.0,-463.4084167480469
106,0.0,-461.84014892578125
107,0.0,-396.7089538574219
108,0.0,-372.2419128417969
109,0.0,-271.6780090332031
110,0.0,-199.92324829101562
111,0.0,-168.67787170410156
112,0.0,-138.6824188232422
113,544.2113647460938,-0.0
114,379.05029296875,-0.0
115,395.4427185058594,-0.0
116,366.718505859375,-0.0
117,344.35333251953125,-0.0
118,240.86392211914062,-0.0
119,180.57815551757812,-0.0
120,85.68413543701172,-0.0
121,0.0,-506.1639404296875
122,0.0,-455.1562805175781
123,0.0,-440.1492614746094
124,0.0,-380.6185607910156
125,0.0,-289.1758117675781
126,0.0,-236.97360229492188
127,0.0,-204.1708221435547
128,0.0,-153.1639862060547
129,184.19937133789062,-47.35831069946289
130,550.2679443359375,-0.0
131,535.7741088867188,-0.0
132,429.9112854003906,-0.0
133,337.9374694824219,-0.0
134,193.28375244140625,-0.0
135,136.3497772216797,-0.0
136,0.0,-363.067138671875
137,0.0,-402.7347106933594
138,0.0,-445.6286315917969
139,0.0,-381.7119140625
140,0.0,-357.98480224609375
141,0.0,-291.0088806152344
142,0.0,-261.4432678222656
143,0.0,-152.484130859375
144,0.0,-79.9912338256836
145,436.5687255859375,-0.0
146,496.53973388671875,-0.0
147,450.703857421875,-0.0
148,392.9912414550781,-0.0
149,315.9521484375,-0.0
150,161.1177215576172,-0.0
151,136.32315063476562,-0.0
152,0.0,-29.212635040283203
153,0.0,-380.3247985839844
154,0.0,-421.17852783203125
155,0.0,-378.0025939941406
156,0.0,-361.5810852050781
157,0.0,-342.358642578125
158,0.0,-254.303955078125
159,0.0,-147.64366149902344
160,0.0,-113.19527435302734
161,466.1755676269531,-0.0
162,490.8365173339844,-0.0
163,471.76300048828125,-0.0
164,478.9562683105469,-0.0
165,323.23095703125,-0.0
166,204.48062133789062,-0.0
167,161.08187866210938,-0.0
168,0.0,-0.0
169,0.0,-295.77398681640625
170,0.0,-460.8948669433594
171,0.0,-402.0208740234375
172,0.0,-391.8592529296875
173,0.0,-306.5816345214844
174,0.0,-281.3860168457031
175,0.0,-212.92855834960938
176,0.0,-157.4929656982422
177,0.0,-121.73626708984375
178,770.1979370117188,-0.0
179,507.8333435058594,-0.0
180,436.3262634277344,-0.0
181,363.4024658203125,-0.0
182,267.2060241699219,-0.0
183,213.79208374023438,-0.0
184,116.52346801757812,-0.0
185,0.0,-601.250244140625
186,0.0,-380.9700012207031
187,0.0,-378.7752685546875
188,0.0,-371.05157470703125
189,0.0,-362.0862121582031
190,0.0,-228.21505737304688
191,0.0,-231.77694702148438
192,0.0,-192.4641571044922
193,0.0,-122.71470642089844
194,806.6126098632812,-0.0
195,570.3143920898438,-0.0
196,430.4599609375,-0.0
197,365.2143859863281,-0.0
198,193.1721649169922,-0.0
199,129.78707885742188,-0.0
200,10.719823837280273,-0.0
201,0.0,-715.7655639648438
202,0.0,-462.9783020019531
203,0.0,-405.1598205566406
204,0.0,-357.8128662109375
205,0.0,-265.6481018066406
206,0.0,-170.06805419921875
207,0.0,-161.9538116455078
208,532.20068359375,-60.18454360961914
209,502.8670654296875,-0.0
210,521.6082153320312,-0.0
211,417.3308410644531,-0.0
212,383.4480895996094,-0.0
213,276.88079833984375,-0.0
214,157.71975708007812,-0.0
215,116.72289276123047,-0.0
216,0.0,-564.8063354492188
217,0.0,-475.3793640136719
218,0.0,-419.95562744140625
219,0.0,-395.70166015625
220,0.0,-344.0858154296875
221,0.0,-272.59747314453125
222,0.0,-238.10220336914062
223,0.0,-118.65238952636719
224,0.0,-70.16437530517578
225,612.2132568359375,-0.0
226,461.445556640625,-0.0
227,382.2984619140625,-0.0
228,383.5581359863281,-0.0
229,306.7016906738281,-0.0
230,158.71661376953125,-0.0
231,87.85464477539062,-0.0
232,0.0,-351.4949951171875
233,0.0,-460.38079833984375
234,0.0,-418.0008544921875
235,0.0,-409.0731506347656
236,0.0,-383.96600341796875
237,0.0,-275.63525390625
238,0.0,-193.0946044921875
239,0.0,-184.72789001464844
240,0.0,-138.34030151367188
241,671.3030395507812,-0.0
242,752.2120971679688,-0.0
243,447.22247314453125,-0.0
244,439.19256591796875,-0.0
245,365.7066345214844,-0.0
246,327.17401123046875,-0.0
247,195.2804718017578,-0.0
248,62.60860061645508,-0.0
249,0.0,-549.8572998046875
250,0.0,-280.0886535644531
251,0.0,-456.36968994140625
252,0.0,-414.1795654296875
253,0.0,-349.68560791015625
254,0.0,-231.4066162109375
255,0.0,-175.4639434814453
256,0.0,-133.5148162841797
257,0.0,-111.65499877929688
258,614.0913696289062,-0.0
259,465.06060791015625,-0.0
260,444.7484130859375,-0.0
261,352.0173034667969,-0.0
262,314.2850646972656,-0.0
263,258.1842041015625,-0.0
264,129.5025634765625,-0.0
265,16.996734619140625,-443.83245849609375
266,0.0,-454.65081787109375
267,0.0,-463.2279052734375
268,0.0,-377.2252502441406
269,0.0,-365.8331298828125
270,0.0,-289.6086120605469
271,0.0,-202.31539916992188
272,0.0,-154.4091339111328
273,0.0,-131.31629943847656
274,744.2185668945312,-0.0
275,504.3329162597656,-0.0
276,446.6435852050781,-0.0
277,362.3335266113281,-0.0
278,281.3865966796875,-0.0
279,191.4954833984375,-0.0
280,142.9678497314453,-0.0
281,0.0,-0.0
282,0.0,-302.6644592285156
283,0.0,-432.0320739746094
284,0.0,-431.03851318359375
285,0.0,-405.8813171386719
286,0.0,-321.2563171386719
287,0.0,-222.9724578857422
288,0.0,-172.5130615234375
289,0.0,-150.33108520507812
290,279.1257019042969,-25.2523250579834
291,517.6337890625,-0.0
292,526.9967041015625,-0.0
293,448.7469177246094,-0.0
294,316.53466796875,-0.0
295,213.07754516601562,-0.0
296,166.01646423339844,-0.0
297,92.08757019042969,-0.0
298,0.0,-309.1470947265625
299,0.0,-430.04559326171875
300,0.0,-394.6895446777344
301,0.0,-430.59735107421875
302,0.0,-317.8389587402344
303,0.0,-237.97784423828125
304,0.0,-234.99240112304688
305,0.0,-145.3682861328125
306,0.0,-72.0841064453125
307,339.8849182128906,-0.0
308,417.65814208984375,-0.0
309,483.04620361328125,-0.0
310,375.9073791503906,-0.0
311,315.7104187011719,-0.0
312,165.45040893554688,-0.0
313,59.692466735839844,-0.0
314,0.0,-405.5352783203125
315,0.0,-444.1934509277344
316,0.0,-427.640625
317,0.0,-389.49884033203125
318,0.0,-252.8157958984375
319,0.0,-193.83079528808594
320,0.0,-142.7361297607422
