Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,103.68733215332031,-197.5291748046875
51,122.89488220214844,-226.10159301757812
52,154.2335205078125,-231.0570068359375
53,122.3384017944336,-198.80874633789062
54,108.78936004638672,-196.2794952392578
55,79.99797821044922,-205.80555725097656
56,81.67333221435547,-228.897216796875
57,63.3707160949707,-217.45736694335938
58,30.627689361572266,-258.7398681640625
59,46.77442169189453,-210.78965759277344
60,44.53900909423828,-236.77432250976562
61,58.37023162841797,-171.4561004638672
62,146.3636016845703,-130.74208068847656
63,196.30691528320312,-81.2293930053711
64,219.94793701171875,-64.45846557617188
65,222.57305908203125,-31.60918617248535
66,260.875732421875,-15.811641693115234
67,287.0845947265625,-20.61378288269043
68,269.5118103027344,-38.583900451660156
69,251.0333251953125,-31.82767105102539
70,220.9756317138672,-75.18142700195312
71,136.40902709960938,-180.3798828125
72,131.46435546875,-256.2667236328125
73,104.2531967163086,-324.92791748046875
74,0.0,-429.9723205566406
75,0.0,-456.3647155761719
76,0.0,-359.92413330078125
77,0.0,-271.85675048828125
78,0.0,-138.88328552246094
79,0.0,-139.78048706054688
80,57.74397277832031,-151.2528839111328
81,97.2040023803711,-177.09506225585938
82,269.7583312988281,-57.636070251464844
83,263.1891784667969,-0.0
84,290.41937255859375,-0.0
85,281.44873046875,-0.0
86,321.5919494628906,-0.0
87,308.0521240234375,-0.0
88,270.1804504394531,-0.0
89,343.61004638671875,-0.0
90,221.58261108398438,-0.0
91,153.3405303955078,-0.0
92,154.9524383544922,-76.15863800048828
93,140.75726318359375,-150.58396911621094
94,147.65133666992188,-328.80230712890625
95,152.03294372558594,-392.751708984375
96,0.0,-429.9492492675781
97,0.0,-466.2163391113281
98,0.0,-398.5777282714844
99,0.0,-311.67138671875
100,0.0,-248.4955596923828
101,0.0,-230.65135192871094
102,0.0,-263.4843444824219
103,0.0,-235.97386169433594
104,0.0,-267.15216064453125
105,0.0,-190.27243041992188
106,0.0,-146.4992218017578
107,29.388368606567383,-165.95777893066406
108,220.18568420410156,-178.8737335205078
109,394.2908020019531,-59.18717956542969
110,399.50927734375,-0.0
111,371.7403564453125,-0.0
112,413.76837158203125,-0.0
113,341.66357421875,-0.0
114,237.40658569335938,-0.0
115,233.78021240234375,-0.0
116,303.576904296875,-0.0
117,355.2923278808594,-0.0
118,351.8281555175781,-0.0
119,273.43365478515625,-23.984394073486328
120,185.23257446289062,-52.14999771118164
121,140.30258178710938,-75.02824401855469
122,135.9872283935547,-167.67138671875
123,122.20015716552734,-708.2029418945312
