Timestep,left_hip_pitch_joint_Torque,left_hip_roll_joint_Torque,left_hip_yaw_joint_Torque,left_knee_joint_Torque,left_ankle_pitch_joint_Torque,left_ankle_roll_joint_Torque,right_hip_pitch_joint_Torque,right_hip_roll_joint_Torque,right_hip_yaw_joint_Torque,right_knee_joint_Torque,right_ankle_pitch_joint_Torque,right_ankle_roll_joint_Torque,left_hip_pitch_joint_Vel,left_hip_roll_joint_Vel,left_hip_yaw_joint_Vel,left_knee_joint_Vel,left_ankle_pitch_joint_Vel,left_ankle_roll_joint_Vel,right_hip_pitch_joint_Vel,right_hip_roll_joint_Vel,right_hip_yaw_joint_Vel,right_knee_joint_Vel,right_ankle_pitch_joint_Vel,right_ankle_roll_joint_Vel
50,-3.907512664794922,1.4813826084136963,-1.5742061138153076,-2.7440452575683594,-0.16462230682373047,-0.15723681449890137,-5.979517936706543,-18.971601486206055,17.549898147583008,-53.7127571105957,6.680685520172119,-3.120400905609131,-0.42675402760505676,-0.06046774238348007,0.413327157497406,3.0914700031280518,-3.102877378463745,-0.6738873720169067,1.1343867778778076,0.183363676071167,-0.3417782187461853,-1.9158177375793457,0.6607293486595154,-0.10204243659973145
51,9.353246688842773,-4.728243827819824,0.4416043758392334,0.9164228439331055,0.0692911148071289,0.13706165552139282,-6.4902191162109375,-4.433985710144043,15.75332260131836,-39.445377349853516,-14.189242362976074,-3.2318711280822754,1.8141229152679443,-1.125311017036438,-0.5703955888748169,1.574935793876648,-5.841310977935791,0.37244024872779846,1.9564149379730225,0.1136498749256134,0.018148571252822876,-1.4404135942459106,-0.6998296976089478,0.4687075912952423
52,-0.7968711853027344,-2.398155689239502,3.139678478240967,1.183056354522705,0.6782360076904297,-0.15109753608703613,-13.325662612915039,-5.489306449890137,16.004915237426758,-39.18706512451172,-13.084921836853027,-6.488912582397461,1.7860060930252075,-1.2574740648269653,0.023547418415546417,1.483512043952942,-3.8616509437561035,-1.0264549255371094,1.4400373697280884,0.009740494191646576,0.1955578327178955,-0.04274365305900574,-4.11184549331665,1.202432632446289
53,-16.898454666137695,-0.9685430526733398,1.3951045274734497,-4.186115264892578,0.3734610080718994,0.17303621768951416,2.2561283111572266,-2.712324619293213,12.47517204284668,-37.25041198730469,-11.681690216064453,-2.3218865394592285,1.5163211822509766,-0.9938976168632507,0.19079352915287018,0.06267821788787842,-1.1077383756637573,0.8529274463653564,1.3691127300262451,0.20994362235069275,0.042520225048065186,-0.8275284171104431,-0.699205219745636,0.9345067739486694
54,-11.690343856811523,-0.6339054107666016,1.9430725574493408,-0.1585884690284729,-0.014373183250427246,-0.1559673547744751,5.500723838806152,-5.719865798950195,15.855233192443848,-22.841211318969727,-7.85129451751709,-1.4136877059936523,1.3259512186050415,-1.059664249420166,0.5737553238868713,-0.03404912352561951,-0.8557115793228149,-0.10992632061243057,1.2582648992538452,-0.008967123925685883,-0.07486747205257416,-0.6810961365699768,0.30736207962036133,0.6978669762611389
55,-13.679497718811035,7.848058700561523,-4.467720031738281,-2.632951259613037,-0.1241304874420166,0.0722639262676239,3.5632686614990234,-6.143576622009277,11.774663925170898,-24.248947143554688,-8.461708068847656,-2.6927433013916016,0.969345211982727,-0.6485967040061951,-0.05012116581201553,-0.9053541421890259,-1.0229861736297607,0.15078993141651154,0.9457323551177979,0.28260940313339233,-0.09722213447093964,0.01829460635781288,-0.49826353788375854,0.8940167427062988
56,-8.149027824401855,3.2603602409362793,-0.7667088508605957,1.131800651550293,-2.3644001483917236,0.03904414176940918,5.352752208709717,-8.821259498596191,14.52812385559082,-22.613040924072266,-7.787513732910156,-0.2775529623031616,1.5134520530700684,-0.5272994041442871,0.13882257044315338,-1.6039059162139893,0.0003155670710839331,1.0206536054611206,1.051863670349121,0.3578997850418091,-0.08772191405296326,0.0692751556634903,0.9214578866958618,-0.10382403433322906
57,-13.24375057220459,9.511945724487305,-4.694886207580566,-2.1691970825195312,-5.946868896484375,-0.008840560913085938,6.803473472595215,-6.015942573547363,10.37649154663086,-10.329597473144531,-4.679574489593506,2.4466962814331055,1.3310856819152832,-0.06875390559434891,-0.2565416395664215,-2.9570446014404297,3.1431216484634206e-05,1.53696608543396,0.7398393154144287,0.8371348977088928,0.2871009111404419,1.0638993978500366,-0.510144829750061,-0.029532549902796745
58,8.482940673828125,5.186891078948975,-2.8473734855651855,4.259458541870117,-7.873039722442627,-0.16668814420700073,-15.401537895202637,-3.1338672637939453,2.799896001815796,-7.31247091293335,-1.37895929813385,0.7713582515716553,1.7203315496444702,-0.11068041622638702,-0.937531590461731,-4.065761089324951,-5.5542055633850396e-05,0.1603057086467743,-0.30518239736557007,0.5033215880393982,-0.2184496968984604,2.631873607635498,-1.9576994180679321,0.8455895781517029
59,14.042831420898438,7.663985252380371,-11.672124862670898,-62.648277282714844,-18.40084457397461,-1.2834830284118652,-15.97008228302002,4.189804553985596,-3.8730857372283936,-0.7655105590820312,0.03627133369445801,0.061181068420410156,1.1011430025100708,0.11975748836994171,0.72965008020401,1.02457594871521,1.318549394607544,1.6305813789367676,-0.2372974306344986,0.02756274677813053,0.21257460117340088,4.210233211517334,-1.786253809928894,2.548898935317993
60,-7.783812522888184,12.063652992248535,-23.19020652770996,-82.80998229980469,-20.0,1.8546967506408691,-18.32308006286621,8.671808242797852,-4.99593448638916,-3.9483375549316406,-0.21343231201171875,-0.19660258293151855,2.042032241821289,-0.5774660706520081,0.4103029668331146,0.08696603775024414,0.7696492671966553,3.1949234008789062,-0.6363868713378906,-0.10526125878095627,0.00923106074333191,4.228977680206299,-2.6983277797698975,1.852489709854126
61,-13.371635437011719,19.631366729736328,-36.07016372680664,-88.15231323242188,-20.0,2.0951547622680664,-16.97157859802246,8.020896911621094,-3.5553793907165527,-2.5248451232910156,0.10651898384094238,-0.14212250709533691,1.8437588214874268,-0.3992317020893097,0.06853262335062027,-1.7742244005203247,2.2646148204803467,1.6690707206726074,-1.050923228263855,0.28028303384780884,-0.2442014068365097,3.8413426876068115,-1.3162438869476318,1.407668948173523
62,-9.141860008239746,22.9178409576416,-38.94279479980469,-77.64918518066406,-19.01395034790039,2.61037278175354,-17.96241569519043,3.0877764225006104,-2.18507719039917,-4.892195701599121,0.009928345680236816,-0.061011314392089844,1.124509334564209,0.007376879453659058,0.352508544921875,0.5058934688568115,-1.464156985282898,1.0784786939620972,-1.3007248640060425,0.733705461025238,-0.33669930696487427,2.0251381397247314,0.7850123047828674,1.9304704666137695
