Timestep,left_hip_pitch_joint_Torque,left_hip_roll_joint_Torque,left_hip_yaw_joint_Torque,left_knee_joint_Torque,left_ankle_pitch_joint_Torque,left_ankle_roll_joint_Torque,right_hip_pitch_joint_Torque,right_hip_roll_joint_Torque,right_hip_yaw_joint_Torque,right_knee_joint_Torque,right_ankle_pitch_joint_Torque,right_ankle_roll_joint_Torque,left_hip_pitch_joint_Vel,left_hip_roll_joint_Vel,left_hip_yaw_joint_Vel,left_knee_joint_Vel,left_ankle_pitch_joint_Vel,left_ankle_roll_joint_Vel,right_hip_pitch_joint_Vel,right_hip_roll_joint_Vel,right_hip_yaw_joint_Vel,right_knee_joint_Vel,right_ankle_pitch_joint_Vel,right_ankle_roll_joint_Vel
50,-4.58720588684082,10.723501205444336,-6.828397274017334,-4.444841384887695,-0.31960010528564453,-0.01815009117126465,3.040640115737915,-16.002138137817383,22.051145553588867,-63.38371658325195,13.163806915283203,-5.094834327697754,-0.6187829375267029,0.24223633110523224,-0.8249607086181641,-0.26807183027267456,-1.8937839269638062,1.0748125314712524,0.7660589814186096,0.22165049612522125,-0.7678560018539429,-1.8630778789520264,0.7427735924720764,-0.19269341230392456
51,12.627298355102539,3.4752097129821777,-0.6304636001586914,-3.8638763427734375,-0.12882518768310547,-0.04127192497253418,-1.4390192031860352,-4.970554351806641,9.509320259094238,-22.325557708740234,-4.634615421295166,-2.269752025604248,2.6319429874420166,0.5274221897125244,-0.3654598593711853,-5.153076171875,-4.216277122497559,1.8187223672866821,1.8921109437942505,0.2619326114654541,-0.34450483322143555,-1.8100488185882568,0.41185760498046875,0.15015946328639984
52,9.100967407226562,1.8159632682800293,-0.011245369911193848,-2.44293212890625,0.03202056884765625,-0.1524651050567627,-17.46665382385254,10.629822731018066,-5.064197063446045,3.892491340637207,-0.46958208084106445,0.06482696533203125,4.019094467163086,0.7424176931381226,-0.19045861065387726,-11.400215148925781,-4.949697017669678,1.7733724117279053,0.33230096101760864,0.6963904500007629,-0.23716853559017181,2.174490451812744,-3.8840436935424805,0.6794630885124207
53,9.779329299926758,8.99079418182373,-7.25833797454834,-44.374176025390625,-18.916667938232422,15.88028621673584,-6.920927047729492,4.441482067108154,-4.648433685302734,2.2563610076904297,0.8946506977081299,0.05851244926452637,1.4283586740493774,0.3859790861606598,-0.19681915640830994,-1.8468079566955566,5.323185443878174,-4.103852272033691,-0.4657895267009735,0.39686089754104614,-1.038379430770874,5.373135566711426,1.2671715021133423,1.3914657831192017
54,-8.005875587463379,14.130860328674316,-13.562263488769531,-70.17926788330078,-20.0,14.044567108154297,-3.184995174407959,0.014591693878173828,1.1777504682540894,-0.448883056640625,-0.540349006652832,-0.14537572860717773,1.6068973541259766,-0.12178422510623932,-0.11004595458507538,-1.9614676237106323,4.842416286468506,-3.077691078186035,-0.22340212762355804,0.2590828239917755,-0.5155646800994873,6.40374231338501,-2.304450273513794,0.9711681008338928
55,-24.31784439086914,19.899423599243164,-21.73663330078125,-71.45706176757812,-20.0,6.157293319702148,-0.8562204837799072,-8.009291648864746,4.486418724060059,-10.286441802978516,-0.12181615829467773,-0.12010729312896729,0.6070660948753357,0.2755475640296936,0.17563773691654205,-0.45016416907310486,0.1729210615158081,0.016007542610168457,0.5267331004142761,-0.058293696492910385,-1.028744101524353,1.4812134504318237,-2.429276704788208,0.8784021139144897
56,-8.298513412475586,17.200376510620117,-18.60944366455078,-71.4012451171875,-15.702254295349121,4.405107498168945,-5.507046699523926,-9.669410705566406,7.752936363220215,-1.251604437828064,-0.06603622436523438,-0.2316315770149231,1.1150776147842407,-0.1821826994419098,0.6357704401016235,-1.1327623128890991,-0.06483796238899231,0.969806432723999,0.9858333468437195,-0.37935158610343933,0.49093326926231384,-0.40593525767326355,-3.644857883453369,-0.25289925932884216
57,-18.130367279052734,19.572050094604492,-17.66155242919922,-51.369686126708984,-13.318077087402344,2.1575052738189697,3.9228639602661133,-7.049497127532959,4.016855239868164,0.354644775390625,-6.384181499481201,-0.03545224666595459,1.2067372798919678,-0.14396673440933228,0.38911980390548706,-1.306296467781067,-0.050258323550224304,0.5274551510810852,2.0516357421875,-0.4036709666252136,0.5955972075462341,-3.551976442337036,-0.00013415681314654648,-0.3035653531551361
58,3.0481739044189453,3.181148052215576,-9.69981575012207,-27.573354721069336,-11.263473510742188,3.4907288551330566,-14.21009635925293,1.395944356918335,-1.2423509359359741,1.7048606872558594,-7.565340995788574,-0.019033432006835938,0.596274197101593,0.06250603497028351,0.5294913053512573,-0.49677014350891113,-0.8723466992378235,0.10284657776355743,1.6511387825012207,-0.20368146896362305,0.6435070633888245,-4.674032688140869,-0.0001449302799301222,-1.2531538009643555
59,-2.078922748565674,-9.692980766296387,-1.9108504056930542,-29.51190185546875,-11.471771240234375,5.292675971984863,-7.58348274230957,4.924149513244629,-1.2739810943603516,2.9111900329589844,-13.382893562316895,0.023202896118164062,0.6856182217597961,-0.3032737672328949,0.7711389064788818,-0.6319247484207153,-0.1828850656747818,-0.0669952929019928,2.1377151012420654,0.0973028615117073,2.0058188438415527,-6.721188068389893,-0.0001758272119332105,-2.221619129180908
60,-8.939149856567383,-2.3417723178863525,1.3449137210845947,4.605398654937744,-0.34896183013916016,0.021344900131225586,6.648319721221924,-6.028398513793945,12.591946601867676,-70.57398986816406,-20.0,-4.399576187133789,1.1214592456817627,-0.6258101463317871,0.23782670497894287,1.4909789562225342,-4.304933071136475,1.3146276473999023,1.6689643859863281,-0.5142189860343933,0.5524871945381165,-0.22465625405311584,1.9119412899017334,0.5087472200393677
61,-15.074382781982422,-5.734979629516602,3.2950730323791504,7.190296173095703,0.7251405715942383,-0.17165708541870117,-6.430300712585449,-9.007857322692871,17.771013259887695,-76.85086822509766,-20.0,-12.264460563659668,-1.971206545829773,-0.2257365584373474,0.6150327324867249,10.126029968261719,-1.5711326599121094,1.3496190309524536,0.7382208108901978,0.0990653857588768,0.4667888879776001,0.3723871409893036,1.110460638999939,1.2946553230285645
62,-18.83414649963379,-5.008759498596191,1.323498010635376,-13.617816925048828,-0.12980413436889648,-0.15151667594909668,-5.042870044708252,-6.5521392822265625,14.654930114746094,-66.80694580078125,-12.632683753967285,-9.464317321777344,-2.3906993865966797,-0.2698408365249634,0.5197619199752808,8.044060707092285,0.9239419102668762,0.841261625289917,0.07658683508634567,0.0772380381822586,-0.15891166031360626,0.10579335689544678,-0.6948930025100708,1.062790870666504
