Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,0.0,-520.6337280273438
51,0.0,-311.16448974609375
52,0.0,-293.82330322265625
53,0.0,-310.43072509765625
54,0.0,-321.76513671875
55,0.0,-318.56817626953125
56,0.0,-343.21783447265625
57,0.0,-265.1339416503906
58,0.0,-273.4719543457031
59,0.0,-286.9840393066406
60,0.0,-290.9638671875
61,0.0,-199.5757293701172
62,0.0,-214.26361083984375
63,0.0,-174.65304565429688
64,0.0,-182.93157958984375
65,0.0,-248.27163696289062
66,0.0,-155.57093811035156
67,0.0,-5.52650785446167
68,732.8116455078125,-0.0
69,589.7364501953125,-0.0
70,459.8730163574219,-0.0
71,437.5234069824219,-0.0
72,414.8026123046875,-0.0
73,256.6404113769531,-0.0
74,237.4854736328125,-0.0
75,169.35333251953125,-0.0
76,155.7330322265625,-0.0
77,138.01699829101562,-0.0
78,0.0,-771.2566528320312
79,0.0,-339.51141357421875
80,0.0,-385.8842468261719
81,0.0,-367.3531188964844
82,0.0,-321.6819763183594
83,0.0,-270.7901611328125
84,0.0,-265.7032165527344
85,0.0,-465.071044921875
86,0.0,-293.2123107910156
87,0.0,-238.06155395507812
88,0.0,-276.19024658203125
89,0.0,-346.45843505859375
90,0.0,-271.44195556640625
91,0.0,-577.0546875
92,0.0,-201.71517944335938
93,0.0,-136.44422912597656
94,1292.1046142578125,-0.0
95,557.3749389648438,-0.0
96,414.75628662109375,-0.0
97,382.0557861328125,-0.0
98,260.0290832519531,-0.0
99,322.9759216308594,-0.0
100,165.57037353515625,-0.0
101,164.57456970214844,-0.0
102,146.14352416992188,-0.0
103,116.18800354003906,-259.50958251953125
104,0.0,-618.7408447265625
105,0.0,-385.59332275390625
106,0.0,-325.6865234375
107,0.0,-351.7186279296875
108,0.0,-344.2165832519531
109,0.0,-315.8042297363281
110,0.0,-265.83551025390625
111,0.0,-288.9868469238281
112,0.0,-317.5021057128906
113,0.0,-236.74473571777344
114,0.0,-232.72964477539062
115,0.0,-193.8683624267578
116,0.0,-147.19729614257812
117,0.0,-134.1649169921875
118,1736.42822265625,-55.14112854003906
119,591.225341796875,-0.0
120,511.68365478515625,-0.0
121,346.3813171386719,-0.0
122,262.3214416503906,-0.0
123,165.08197021484375,-0.0
124,160.41746520996094,-0.0
125,520.24169921875,-0.0
126,157.73216247558594,-0.0
127,89.53569030761719,-365.36151123046875
128,0.0,-320.0306396484375
129,0.0,-457.40228271484375
130,0.0,-316.1174011230469
131,0.0,-287.452392578125
132,0.0,-313.1618347167969
133,0.0,-342.7229919433594
134,0.0,-350.2370300292969
135,0.0,-293.7933349609375
136,0.0,-326.0899963378906
137,0.0,-245.5889892578125
138,0.0,-282.3486633300781
139,0.0,-202.2694854736328
140,0.0,-196.4664306640625
141,0.0,-140.6562042236328
142,430.6737976074219,-109.4247817993164
143,684.9108276367188,-0.0
144,463.7973327636719,-0.0
145,363.07550048828125,-0.0
146,355.49359130859375,-0.0
147,265.4752197265625,-0.0
148,209.789794921875,-0.0
149,161.05050659179688,-0.0
150,153.79263305664062,-0.0
151,138.66700744628906,-0.0
152,26.510589599609375,-440.4716491699219
153,0.0,-309.89483642578125
154,0.0,-420.3349609375
155,0.0,-325.7086181640625
156,0.0,-310.040771484375
157,0.0,-354.3816223144531
158,0.0,-326.8766174316406
159,0.0,-270.5851745605469
160,0.0,-297.2509765625
161,0.0,-293.5940856933594
162,0.0,-369.7220764160156
163,0.0,-283.54571533203125
164,0.0,-259.287109375
165,0.0,-166.4149169921875
166,0.0,-318.7667236328125
167,0.0,-146.87957763671875
168,670.5755615234375,-0.0
169,557.1378784179688,-0.0
170,388.4486389160156,-0.0
171,357.7306213378906,-0.0
172,290.5683898925781,-0.0
173,209.42958068847656,-0.0
174,157.838134765625,-0.0
175,152.9345703125,-0.0
176,144.67018127441406,-0.0
177,0.0,-444.66180419921875
178,0.0,-322.5666809082031
179,0.0,-381.4002685546875
180,0.0,-316.16693115234375
181,0.0,-353.4255065917969
182,0.0,-331.73590087890625
183,0.0,-289.4269714355469
184,0.0,-321.06317138671875
185,0.0,-355.9637451171875
186,0.0,-303.436767578125
187,0.0,-215.54510498046875
188,0.0,-195.9254608154297
189,0.0,-154.20558166503906
190,0.0,-128.4677276611328
191,587.9320678710938,-0.0
192,563.6338500976562,-0.0
193,439.318603515625,-0.0
194,410.8725891113281,-0.0
195,280.36029052734375,-0.0
196,203.74598693847656,-0.0
197,158.9677734375,-0.0
198,153.19638061523438,-0.0
199,117.65166473388672,-0.0
200,0.0,-385.30267333984375
201,0.0,-620.3954467773438
202,0.0,-413.271484375
203,0.0,-356.74456787109375
204,0.0,-334.8697509765625
205,0.0,-310.7851867675781
206,0.0,-317.9894714355469
207,0.0,-277.34454345703125
208,0.0,-322.56536865234375
209,0.0,-295.00592041015625
210,0.0,-200.74606323242188
211,0.0,-154.41407775878906
212,0.0,-151.02305603027344
213,300.38458251953125,-140.7273712158203
214,697.377685546875,-0.0
215,519.5875244140625,-0.0
216,447.6450500488281,-0.0
217,382.369384765625,-0.0
218,286.2008972167969,-0.0
219,212.97947692871094,-0.0
220,180.8089599609375,-0.0
221,144.96900939941406,-0.0
222,156.37954711914062,-0.0
223,141.25045776367188,-0.0
224,0.0,-458.79974365234375
225,0.0,-411.43890380859375
226,0.0,-329.97705078125
227,0.0,-334.72900390625
228,0.0,-313.3976745605469
229,0.0,-323.2514953613281
230,0.0,-343.0195617675781
231,0.0,-322.40875244140625
232,0.0,-222.4231414794922
233,0.0,-319.8419494628906
234,0.0,-277.1895446777344
235,0.0,-206.3242645263672
236,0.0,-167.41506958007812
237,0.0,-154.60311889648438
238,959.3118896484375,-108.72150421142578
239,647.14599609375,-0.0
240,496.874755859375,-0.0
241,423.6956481933594,-0.0
242,269.763916015625,-0.0
243,238.38343811035156,-0.0
244,170.05331420898438,-0.0
245,151.84422302246094,-0.0
246,171.27474975585938,-0.0
247,186.51528930664062,-0.0
248,127.01502990722656,-0.0
249,0.0,-627.373291015625
250,0.0,-339.0364074707031
251,0.0,-429.258056640625
252,0.0,-381.79400634765625
253,0.0,-327.84637451171875
254,0.0,-309.1013488769531
255,0.0,-348.3096618652344
256,0.0,-284.8598327636719
257,0.0,-300.6079406738281
258,0.0,-224.17776489257812
259,0.0,-249.41403198242188
260,0.0,-280.6339416503906
261,0.0,-223.69418334960938
262,0.0,-139.6497344970703
263,506.26519775390625,-131.48822021484375
264,717.8491821289062,-0.0
265,467.94580078125,-0.0
266,442.0232238769531,-0.0
267,278.2182922363281,-0.0
268,382.00927734375,-0.0
269,220.0115203857422,-0.0
270,174.3350067138672,-0.0
271,147.998291015625,-0.0
272,152.19705200195312,-0.0
273,67.06202697753906,-0.0
274,0.0,-388.7501220703125
275,0.0,-349.3441162109375
276,0.0,-461.1194152832031
277,0.0,-312.2752990722656
278,0.0,-378.41241455078125
279,0.0,-345.6579284667969
280,0.0,-289.3569641113281
281,0.0,-306.1783447265625
282,0.0,-303.2264709472656
283,0.0,-326.7365417480469
284,0.0,-292.5109558105469
285,0.0,-254.13162231445312
286,0.0,-198.74002075195312
287,0.0,-138.08114624023438
288,995.250732421875,-5.8407416343688965
289,548.3572998046875,-0.0
290,464.7940979003906,-0.0
291,321.396240234375,-0.0
292,301.3228759765625,-0.0
293,205.91090393066406,-0.0
294,165.94932556152344,-0.0
295,149.82135009765625,-0.0
296,171.9095916748047,-0.0
297,105.16455078125,-0.0
298,0.0,-343.7228698730469
299,0.0,-340.21240234375
300,0.0,-368.7129821777344
301,0.0,-391.81805419921875
302,0.0,-371.8409729003906
303,0.0,-328.8647766113281
304,0.0,-326.4667053222656
305,0.0,-294.4319152832031
306,0.0,-269.45196533203125
307,0.0,-259.45892333984375
308,0.0,-284.7647399902344
309,0.0,-260.4826354980469
310,0.0,-235.3187255859375
311,0.0,-167.50775146484375
312,0.0,-137.51800537109375
313,918.4180297851562,-84.73512268066406
314,649.8635864257812,-0.0
315,450.35009765625,-0.0
316,307.9669494628906,-0.0
317,302.62493896484375,-0.0
318,265.85296630859375,-0.0
319,248.68409729003906,-0.0
320,153.25985717773438,-0.0
321,145.3349151611328,-0.0
322,129.8599853515625,-0.0
323,0.0,-326.2328796386719
324,0.0,-410.8750915527344
325,0.0,-382.199951171875
326,0.0,-289.5935363769531
327,0.0,-322.802001953125
328,0.0,-346.3609619140625
329,0.0,-274.9103698730469
330,0.0,-299.2944030761719
331,0.0,-305.758056640625
332,0.0,-259.45904541015625
333,0.0,-200.58009338378906
334,0.0,-269.6241760253906
335,0.0,-157.13409423828125
336,0.0,-128.58457946777344
337,687.2921752929688,-0.0
338,556.0770263671875,-0.0
339,463.7461242675781,-0.0
340,408.00958251953125,-0.0
341,273.70709228515625,-0.0
342,162.53175354003906,-0.0
343,164.52886962890625,-0.0
344,149.56736755371094,-0.0
345,140.74200439453125,-0.0
346,144.6287841796875,-0.0
347,156.69384765625,-0.0
348,0.0,-356.957275390625
349,0.0,-388.32098388671875
350,0.0,-351.4551086425781
351,0.0,-369.2446594238281
352,0.0,-347.7242736816406
353,0.0,-373.393310546875
354,0.0,-334.717041015625
355,0.0,-345.1757507324219
356,0.0,-355.2251281738281
357,0.0,-306.6731262207031
358,0.0,-256.34661865234375
359,0.0,-179.75880432128906
360,0.0,-203.448486328125
361,0.0,-444.81939697265625
362,321.1459045410156,-117.26725006103516
363,1041.824462890625,-0.0
364,539.7239990234375,-0.0
365,399.6157531738281,-0.0
366,399.76666259765625,-0.0
367,275.2820129394531,-0.0
368,303.2734680175781,-0.0
369,166.8566436767578,-0.0
370,144.37173461914062,-0.0
371,158.339111328125,-0.0
372,46.86391830444336,-0.0
373,0.0,-287.7629089355469
374,0.0,-317.2899169921875
375,0.0,-389.84039306640625
376,0.0,-292.5890808105469
377,0.0,-312.5032653808594
378,0.0,-303.0525817871094
379,0.0,-322.4706726074219
380,0.0,-355.9491882324219
381,0.0,-281.0058288574219
382,0.0,-316.5207824707031
383,0.0,-338.00390625
384,0.0,-274.6978454589844
385,0.0,-211.6698455810547
386,0.0,-144.3094024658203
387,0.0,-145.6853485107422
388,749.732421875,-19.30943489074707
389,662.4089965820312,-0.0
390,486.1811218261719,-0.0
391,382.43060302734375,-0.0
392,320.0018005371094,-0.0
393,202.16827392578125,-0.0
394,164.2971954345703,-0.0
395,151.90553283691406,-0.0
396,147.8529510498047,-0.0
397,135.51632690429688,-0.0
398,0.0,-830.7796630859375
399,0.0,-337.79254150390625
400,0.0,-441.03570556640625
401,0.0,-382.74774169921875
402,0.0,-317.77545166015625
403,0.0,-313.07611083984375
404,0.0,-282.3014831542969
405,0.0,-293.89837646484375
406,0.0,-322.8647155761719
407,0.0,-344.45574951171875
408,0.0,-317.8780517578125
409,0.0,-267.9923400878906
410,0.0,-247.60020446777344
411,0.0,-186.40335083007812
412,0.0,-149.74786376953125
413,0.0,-151.54405212402344
414,972.4827880859375,-40.81722640991211
415,613.253662109375,-0.0
416,492.3672790527344,-0.0
417,398.8641662597656,-0.0
418,320.686279296875,-0.0
419,245.6685791015625,-0.0
420,174.2999725341797,-0.0
421,157.76937866210938,-0.0
422,152.1761474609375,-0.0
423,96.42443084716797,-280.064453125
424,0.0,-356.45977783203125
425,0.0,-607.3239135742188
426,0.0,-299.145263671875
427,0.0,-324.6929016113281
428,0.0,-358.9154968261719
429,0.0,-345.97369384765625
430,0.0,-290.80950927734375
431,0.0,-319.0798645019531
432,0.0,-267.25982666015625
433,0.0,-292.9572448730469
434,0.0,-261.02264404296875
435,0.0,-237.091796875
436,0.0,-177.56759643554688
437,0.0,-138.7353057861328
438,1337.33447265625,-96.54386901855469
439,678.3723754882812,-0.0
440,524.17626953125,-0.0
441,363.1389465332031,-0.0
442,272.6583251953125,-0.0
443,307.70501708984375,-0.0
444,222.7852325439453,-0.0
445,160.62496948242188,-0.0
446,134.7552490234375,-0.0
447,117.54279327392578,-0.0
448,0.0,-234.95033264160156
449,0.0,-368.7830810546875
450,0.0,-343.3714294433594
451,0.0,-320.2239990234375
452,0.0,-380.68310546875
453,0.0,-357.85321044921875
454,0.0,-298.1209411621094
455,0.0,-277.9473571777344
456,0.0,-317.4434814453125
457,0.0,-303.55712890625
458,0.0,-264.01910400390625
459,0.0,-202.8149871826172
460,0.0,-150.9763641357422
461,0.0,-136.74468994140625
462,825.665283203125,-62.55031967163086
463,631.2999267578125,-0.0
464,501.823486328125,-0.0
465,394.2672119140625,-0.0
466,279.23046875,-0.0
467,239.63796997070312,-0.0
468,195.7444610595703,-0.0
469,154.1790313720703,-0.0
470,155.26254272460938,-0.0
471,143.32569885253906,-0.0
472,23.072526931762695,-328.5699157714844
473,0.0,-309.907958984375
474,0.0,-449.60809326171875
475,0.0,-348.579833984375
476,0.0,-303.74188232421875
477,0.0,-307.04547119140625
478,0.0,-302.18023681640625
479,0.0,-239.745849609375
480,0.0,-321.2542419433594
481,0.0,-366.7418518066406
482,0.0,-265.7794189453125
483,0.0,-379.38970947265625
484,0.0,-295.2272033691406
485,0.0,-210.5835418701172
486,0.0,-142.4746551513672
487,0.0,-135.48110961914062
488,682.6962890625,-0.0
489,514.2410888671875,-0.0
490,466.8617248535156,-0.0
491,334.728271484375,-0.0
492,284.91937255859375,-0.0
493,175.69773864746094,-0.0
494,488.0198974609375,-0.0
495,158.3013916015625,-0.0
496,158.60641479492188,-0.0
497,0.0,-244.17800903320312
498,0.0,-335.44708251953125
499,0.0,-305.9398193359375
500,0.0,-418.2425842285156
501,0.0,-350.9291076660156
502,0.0,-336.3005676269531
503,0.0,-326.83197021484375
504,0.0,-308.0538024902344
505,0.0,-323.37786865234375
506,0.0,-348.7906799316406
507,0.0,-218.4172821044922
508,0.0,-238.05958557128906
509,0.0,-175.29885864257812
510,0.0,-155.38180541992188
511,0.0,-163.8881378173828
512,288.4994812011719,-129.55409240722656
513,664.7696533203125,-0.0
514,493.4054870605469,-0.0
515,402.0226135253906,-0.0
516,358.7870178222656,-0.0
517,265.0733337402344,-0.0
518,165.2589569091797,-0.0
519,151.64149475097656,-0.0
520,155.96189880371094,-0.0
521,156.9820556640625,-0.0
522,0.0,-341.1697082519531
523,0.0,-341.4483947753906
524,0.0,-382.3515930175781
525,0.0,-351.76446533203125
526,0.0,-343.0660400390625
527,0.0,-278.92169189453125
528,0.0,-274.68890380859375
529,0.0,-333.1458435058594
530,0.0,-334.4136657714844
531,0.0,-322.259521484375
532,0.0,-245.23324584960938
533,0.0,-228.2449951171875
534,0.0,-156.58807373046875
535,0.0,-133.62103271484375
536,708.8909301757812,-0.0
537,525.6654052734375,-0.0
538,466.0054626464844,-0.0
539,323.2579345703125,-0.0
540,277.9864196777344,-0.0
541,156.0767364501953,-0.0
542,150.49740600585938,-0.0
543,152.6605682373047,-0.0
544,135.08717346191406,-0.0
545,0.0,-716.0296630859375
546,0.0,-360.958984375
547,0.0,-374.08648681640625
548,0.0,-367.7745361328125
549,0.0,-344.11297607421875
550,0.0,-331.9849853515625
551,0.0,-308.9921875
552,0.0,-296.74932861328125
553,0.0,-306.5940246582031
554,0.0,-313.82958984375
555,0.0,-262.4415588378906
556,0.0,-214.4544677734375
557,0.0,-158.3836669921875
558,0.0,-137.7949676513672
559,669.1317749023438,-3.2026216983795166
560,646.632568359375,-0.0
561,424.9107360839844,-0.0
562,364.31085205078125,-0.0
563,372.7915344238281,-0.0
564,213.39794921875,-0.0
565,164.9477081298828,-0.0
566,172.26123046875,-0.0
567,151.91802978515625,-0.0
568,143.14439392089844,-0.0
569,11.973328590393066,-401.611328125
570,0.0,-375.2377624511719
571,0.0,-405.4158630371094
572,0.0,-340.47467041015625
573,0.0,-308.60711669921875
574,0.0,-353.640380859375
575,0.0,-338.7319641113281
576,0.0,-337.345947265625
577,0.0,-267.61785888671875
578,0.0,-260.61895751953125
579,0.0,-258.91363525390625
580,0.0,-315.25164794921875
581,0.0,-262.9053955078125
582,0.0,-171.85557556152344
