Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,0.0,-288.4217529296875
51,0.0,-51.67573547363281
52,453.1183166503906,-0.0
53,317.48663330078125,-0.0
54,330.9513854980469,-0.0
55,241.9373779296875,-0.0
56,143.87393188476562,-0.0
57,53.094608306884766,-189.5210418701172
58,0.0,-234.15541076660156
59,0.0,-247.4404296875
60,0.0,-244.8812713623047
61,105.42744445800781,-185.74111938476562
62,408.1892395019531,-9.276473999023438
63,515.6334228515625,-0.0
64,455.9975280761719,-0.0
65,340.14569091796875,-0.0
66,205.0090789794922,-0.0
67,124.96903991699219,-0.0
68,32.352718353271484,-294.8001708984375
69,0.0,-473.66314697265625
70,0.0,-402.7835693359375
71,0.0,-393.65301513671875
72,0.0,-295.22735595703125
73,0.0,-97.87078857421875
74,183.2825164794922,-38.761295318603516
75,667.5946044921875,-0.0
76,501.3929748535156,-0.0
77,401.32574462890625,-0.0
78,295.95245361328125,-0.0
79,189.34796142578125,-0.0
80,95.31526947021484,-0.0
81,0.0,-313.7076721191406
82,0.0,-590.0571899414062
83,0.0,-389.8874816894531
84,0.0,-289.8096618652344
85,0.0,-282.7619323730469
86,0.0,-151.45126342773438
87,0.0,-123.6567153930664
88,385.5511779785156,-49.99042892456055
89,556.3982543945312,-0.0
90,461.4642028808594,-0.0
91,437.8714904785156,-0.0
92,341.50146484375,-0.0
93,153.8367462158203,-0.0
94,123.20685577392578,-0.0
95,0.0,-533.6163330078125
96,0.0,-487.3156433105469
97,0.0,-361.3496398925781
98,0.0,-346.6239013671875
99,0.0,-205.85255432128906
100,0.0,-168.1203155517578
101,0.0,-103.23065185546875
102,713.1569213867188,-0.0
103,459.8803405761719,-0.0
104,445.6670227050781,-0.0
105,352.7287292480469,-0.0
106,278.6959533691406,-0.0
107,142.0416259765625,-0.0
108,27.003189086914062,-175.03602600097656
109,0.0,-430.7279968261719
110,0.0,-356.868896484375
111,0.0,-337.6176452636719
112,0.0,-257.501708984375
113,0.0,-145.04580688476562
114,184.65936279296875,-65.11809539794922
115,457.2315673828125,-0.0
116,584.1618041992188,-0.0
117,510.4342041015625,-0.0
118,383.6761474609375,-0.0
119,288.0196228027344,-0.0
120,130.2901153564453,-0.0
121,0.0,-224.08078002929688
122,0.0,-582.1610717773438
123,0.0,-417.6549987792969
124,0.0,-357.26824951171875
125,0.0,-187.4722900390625
126,0.0,-143.4537811279297
127,0.0,-103.63166046142578
128,442.755126953125,-0.0
129,414.5515441894531,-0.0
130,471.2540283203125,-0.0
131,397.5345764160156,-0.0
132,258.3592224121094,-0.0
133,149.63462829589844,-0.0
134,16.349660873413086,-213.44334411621094
135,0.0,-421.2043151855469
136,0.0,-445.841796875
137,0.0,-300.053466796875
138,0.0,-237.42938232421875
139,0.0,-139.9618682861328
140,819.0165405273438,-1.6333063840866089
141,499.99786376953125,-0.0
142,518.4693603515625,-0.0
143,425.40936279296875,-0.0
144,239.4317626953125,-0.0
145,147.13311767578125,-0.0
146,84.0126953125,-0.0
147,0.0,-533.3756713867188
148,0.0,-545.3043212890625
149,0.0,-375.7110595703125
150,0.0,-316.54620361328125
151,0.0,-264.252685546875
152,0.0,-149.75831604003906
153,430.22161865234375,-13.817628860473633
154,484.79681396484375,-0.0
155,589.6754150390625,-0.0
156,375.1285400390625,-0.0
157,292.7203369140625,-0.0
158,196.32888793945312,-0.0
159,115.51433563232422,-0.0
160,0.0,-300.478515625
161,0.0,-365.20947265625
162,0.0,-367.194091796875
163,0.0,-295.736572265625
164,0.0,-196.4857940673828
165,0.0,-144.17459106445312
166,551.4463500976562,-0.0
167,597.4043579101562,-0.0
168,521.7613525390625,-0.0
