Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,0.0,-234.04461669921875
51,583.7760009765625,-0.0
52,687.7789306640625,-0.0
53,444.2300720214844,-0.0
54,377.5679016113281,-0.0
55,318.3220520019531,-0.0
56,280.8882141113281,-0.0
57,170.46534729003906,-0.0
58,91.48390197753906,-0.0
59,66.51713562011719,-0.0
60,0.0,-642.66064453125
61,0.0,-476.6678466796875
62,0.0,-369.2633361816406
63,0.0,-325.74163818359375
64,0.0,-352.7022399902344
65,0.0,-356.0484313964844
66,0.0,-226.83267211914062
67,0.0,-64.5018310546875
68,653.3145141601562,-0.0
69,459.95355224609375,-0.0
70,305.8630065917969,-0.0
71,303.60443115234375,-0.0
72,612.7216796875,-0.0
73,211.88548278808594,-0.0
74,162.0880584716797,-0.0
75,107.7381591796875,-0.0
76,0.0,-405.2733459472656
77,0.0,-360.2259826660156
78,0.0,-292.31170654296875
79,0.0,-219.10836791992188
80,0.0,-244.49386596679688
81,0.0,-363.4425048828125
82,0.0,-268.6191101074219
83,0.0,-178.2706298828125
84,2.0324201583862305,-107.76431274414062
85,436.0651550292969,-0.0
86,430.759033203125,-0.0
87,406.73345947265625,-0.0
88,385.184326171875,-0.0
89,352.4235534667969,-0.0
90,204.3191375732422,-0.0
91,111.90445709228516,-0.0
92,70.72408294677734,-291.1755676269531
93,0.0,-655.8079833984375
94,0.0,-409.3152160644531
95,0.0,-335.0857238769531
96,0.0,-311.5812072753906
97,0.0,-253.05477905273438
98,0.0,-236.21665954589844
99,0.0,-139.69839477539062
100,184.58331298828125,-103.7108154296875
101,718.93896484375,-0.0
102,507.87921142578125,-0.0
103,417.6274719238281,-0.0
104,313.4738464355469,-0.0
105,243.09666442871094,-0.0
106,198.05747985839844,-0.0
107,152.45669555664062,-0.0
108,132.74037170410156,-0.0
109,0.0,-328.5546875
110,0.0,-517.2313842773438
111,0.0,-328.7733459472656
112,0.0,-341.7566223144531
113,0.0,-305.6047058105469
114,0.0,-318.2939758300781
115,0.0,-237.91847229003906
116,0.0,-81.33697509765625
117,622.0243530273438,-0.0
118,498.58489990234375,-0.0
119,414.43658447265625,-0.0
120,343.1866760253906,-0.0
121,249.51174926757812,-0.0
122,171.275390625,-0.0
123,110.26800537109375,-0.0
124,0.0,-350.26251220703125
125,0.0,-311.2518615722656
126,0.0,-325.7306823730469
127,0.0,-351.6192321777344
128,0.0,-258.4800109863281
129,0.0,-277.6213073730469
130,0.0,-108.29850769042969
131,289.3245544433594,-80.65512084960938
