Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,83.859375,-0.0
51,20.157312393188477,-348.6883850097656
52,0.0,-401.94830322265625
53,0.0,-328.47601318359375
54,0.0,-256.1957092285156
55,0.0,-236.1623992919922
56,482.33148193359375,-100.83148193359375
57,390.9542236328125,-0.0
58,496.6983642578125,-0.0
59,424.84722900390625,-0.0
60,353.568115234375,-0.0
61,340.96063232421875,-0.0
62,379.6355285644531,-0.0
63,285.47833251953125,-0.0
64,228.172119140625,-0.0
65,61.218017578125,-0.0
66,5.970401287078857,-353.2634582519531
67,0.0,-459.7136535644531
68,0.0,-446.8855895996094
69,0.0,-373.5435485839844
70,0.0,-342.1480407714844
71,0.0,-298.3196105957031
72,0.0,-207.31463623046875
73,0.0,-112.29129791259766
74,701.53955078125,-21.040143966674805
75,459.3163146972656,-0.0
76,437.5693664550781,-0.0
77,352.4801025390625,-0.0
78,333.8642272949219,-0.0
79,300.91986083984375,-0.0
80,286.53466796875,-0.0
81,234.63294982910156,-0.0
82,152.62759399414062,-0.0
83,139.76890563964844,-0.0
84,0.0,-502.88275146484375
85,0.0,-822.4940185546875
86,0.0,-436.80859375
87,0.0,-305.40692138671875
88,0.0,-251.13681030273438
89,0.0,-236.91867065429688
90,0.0,-221.5047149658203
91,0.0,-160.38145446777344
92,409.906005859375,-130.0063018798828
93,936.5072021484375,-0.0
94,426.87078857421875,-0.0
95,413.9839172363281,-0.0
96,345.66937255859375,-0.0
97,341.05047607421875,-0.0
98,285.6789245605469,-0.0
99,323.2062072753906,-0.0
100,159.0171661376953,-0.0
101,145.1647186279297,-0.0
102,141.3291015625,-0.0
103,0.0,-834.7792358398438
104,0.0,-624.792724609375
105,0.0,-443.489013671875
106,0.0,-374.40777587890625
107,0.0,-302.8132629394531
108,0.0,-265.3418884277344
109,0.0,-162.20887756347656
110,281.8387451171875,-74.01254272460938
111,318.7110290527344,-0.0
112,415.65093994140625,-0.0
113,414.1223449707031,-0.0
114,342.7315673828125,-0.0
115,331.48675537109375,-0.0
116,335.6159973144531,-0.0
117,293.2073669433594,-0.0
118,257.4849548339844,-0.0
119,164.35842895507812,-0.0
120,133.7571563720703,-0.0
121,0.0,-402.084716796875
122,0.0,-505.246826171875
123,0.0,-452.7970275878906
124,0.0,-366.8587341308594
125,0.0,-281.8655090332031
126,0.0,-215.1059112548828
127,0.0,-160.56057739257812
128,0.0,-88.89372253417969
129,354.095458984375,-0.0
130,359.5188293457031,-0.0
131,408.4848937988281,-0.0
132,397.3233642578125,-0.0
133,318.4073181152344,-0.0
134,280.1475830078125,-0.0
135,244.7764434814453,-0.0
136,147.8735809326172,-0.0
137,147.7453155517578,-0.0
138,6.759603500366211,-564.7655029296875
139,0.0,-489.0697937011719
140,0.0,-456.7093811035156
141,0.0,-367.2471618652344
142,0.0,-304.13555908203125
143,0.0,-239.33326721191406
144,0.0,-156.09890747070312
145,323.30792236328125,-27.780786514282227
146,470.0379943847656,-0.0
147,415.6299133300781,-0.0
148,418.180419921875,-0.0
149,349.5304260253906,-0.0
150,295.9593505859375,-0.0
151,275.3476257324219,-0.0
152,167.31166076660156,-0.0
153,160.10964965820312,-0.0
154,135.32557678222656,-0.0
155,0.0,-495.0541076660156
156,0.0,-491.05438232421875
157,0.0,-495.822998046875
158,0.0,-358.4623107910156
159,0.0,-193.82969665527344
160,0.0,-168.61767578125
161,0.0,-137.98753356933594
162,208.13352966308594,-99.03019714355469
163,560.5565795898438,-0.0
164,521.6508178710938,-0.0
165,403.3560791015625,-0.0
166,360.7498474121094,-0.0
167,288.63653564453125,-0.0
168,300.7832946777344,-0.0
169,166.7689208984375,-0.0
170,145.16761779785156,-0.0
171,73.3310317993164,-0.0
172,0.0,-465.3940734863281
173,0.0,-463.4839172363281
174,0.0,-408.92047119140625
175,0.0,-336.08203125
176,0.0,-293.6597900390625
177,0.0,-236.34019470214844
178,0.0,-155.77369689941406
179,0.0,-132.9114990234375
180,320.19427490234375,-0.0
181,361.1488952636719,-0.0
182,457.6949157714844,-0.0
183,388.94256591796875,-0.0
184,292.70318603515625,-0.0
185,307.59564208984375,-0.0
186,274.53619384765625,-0.0
187,179.33045959472656,-0.0
188,147.72512817382812,-0.0
189,139.6619415283203,-0.0
190,0.0,-294.9650573730469
191,0.0,-487.68658447265625
192,0.0,-472.5207824707031
193,0.0,-381.60809326171875
194,0.0,-293.78125
195,0.0,-203.15533447265625
196,0.0,-151.97238159179688
197,404.8925476074219,-55.65791702270508
198,339.3174743652344,-0.0
199,409.79119873046875,-0.0
200,392.4711608886719,-0.0
201,357.6650085449219,-0.0
202,338.27191162109375,-0.0
203,319.9408874511719,-0.0
204,224.67453002929688,-0.0
205,151.77748107910156,-0.0
206,114.30638122558594,-0.0
207,0.0,-507.33642578125
208,0.0,-531.5264892578125
209,0.0,-439.3494567871094
210,0.0,-332.6248779296875
211,0.0,-284.6426696777344
212,0.0,-210.58340454101562
213,0.0,-164.9224395751953
214,0.0,-144.08299255371094
215,361.9798278808594,-11.10202407836914
216,526.6098022460938,-0.0
217,450.41717529296875,-0.0
218,381.0208740234375,-0.0
219,365.8656311035156,-0.0
220,395.1734619140625,-0.0
221,307.8462219238281,-0.0
222,235.18304443359375,-0.0
223,149.39556884765625,-0.0
224,137.76153564453125,-0.0
225,58.314842224121094,-226.87559509277344
226,0.0,-831.028564453125
227,0.0,-537.4782104492188
228,0.0,-381.0694580078125
229,0.0,-265.076416015625
230,0.0,-191.4488983154297
231,0.0,-157.3461456298828
232,0.0,-100.29705810546875
233,329.449951171875,-0.0
234,369.1172790527344,-0.0
235,446.03253173828125,-0.0
236,348.6955261230469,-0.0
237,371.6996765136719,-0.0
238,272.61810302734375,-0.0
239,188.2486114501953,-0.0
240,153.41661071777344,-0.0
241,126.53924560546875,-0.0
242,0.0,-419.29150390625
243,0.0,-495.52484130859375
244,0.0,-450.5818786621094
245,0.0,-343.6729431152344
246,0.0,-258.8356628417969
247,0.0,-155.57615661621094
248,0.0,-148.88563537597656
249,434.20068359375,-1.7309625148773193
250,450.68975830078125,-0.0
251,418.93792724609375,-0.0
252,402.5144958496094,-0.0
253,297.6064147949219,-0.0
254,313.3044128417969,-0.0
255,278.243408203125,-0.0
256,156.9423065185547,-0.0
257,137.09474182128906,-0.0
258,49.006591796875,-0.0
259,0.0,-324.352783203125
260,0.0,-472.48681640625
261,0.0,-413.6048278808594
262,0.0,-349.02154541015625
263,0.0,-208.7809600830078
264,0.0,-163.64056396484375
265,0.0,-128.4732208251953
266,338.4368591308594,-0.0
267,370.858154296875,-0.0
268,468.7815246582031,-0.0
269,393.9984436035156,-0.0
270,360.361328125,-0.0
271,302.5947570800781,-0.0
272,262.7486877441406,-0.0
273,223.1942596435547,-0.0
274,152.19573974609375,-0.0
275,141.6759796142578,-0.0
276,9.625789642333984,-731.2261352539062
277,0.0,-456.8652648925781
278,0.0,-493.19305419921875
279,0.0,-426.3673400878906
280,0.0,-326.80474853515625
281,0.0,-226.88319396972656
282,0.0,-136.9521942138672
283,0.0,-129.37396240234375
284,304.4151306152344,-35.86061477661133
285,402.10748291015625,-0.0
286,421.435302734375,-0.0
287,380.42205810546875,-0.0
288,376.1954650878906,-0.0
289,280.0299072265625,-0.0
290,261.09259033203125,-0.0
291,113.89727783203125,-0.0
292,113.0838851928711,-0.0
293,0.0,-286.6671142578125
294,0.0,-475.40374755859375
295,0.0,-456.8017578125
296,0.0,-320.16595458984375
297,0.0,-288.9694519042969
298,0.0,-281.103515625
299,0.0,-163.1890106201172
300,335.7923889160156,-75.54772186279297
301,806.8828735351562,-0.0
302,490.63287353515625,-0.0
303,363.21405029296875,-0.0
304,367.411865234375,-0.0
305,333.5954284667969,-0.0
306,270.2104797363281,-0.0
307,211.84408569335938,-0.0
308,175.67662048339844,-0.0
309,148.38731384277344,-0.0
310,95.50138854980469,-0.0
311,0.0,-700.865966796875
312,0.0,-329.468505859375
313,0.0,-396.3448181152344
314,0.0,-412.3532409667969
315,0.0,-300.27001953125
316,0.0,-234.8074188232422
317,0.0,-160.2202606201172
318,359.0086364746094,-24.094833374023438
319,455.966796875,-0.0
320,456.33343505859375,-0.0
321,427.773681640625,-0.0
322,347.6723327636719,-0.0
323,324.0737609863281,-0.0
