Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,0.0,-488.7010192871094
51,0.0,-332.8972473144531
52,0.0,-246.0416259765625
53,0.0,-259.4643249511719
54,0.0,-153.42459106445312
55,127.22183227539062,-203.9786834716797
56,157.61370849609375,-40.90835952758789
57,366.7681579589844,-0.0
58,333.7850646972656,-0.0
59,286.842041015625,-0.0
60,205.72836303710938,-0.0
61,89.55909729003906,-341.6318054199219
62,40.57384490966797,-199.23861694335938
63,16.43341064453125,-311.85943603515625
64,0.0,-404.6823425292969
65,0.0,-454.82501220703125
66,0.0,-324.658447265625
67,0.0,-202.51171875
68,385.5826416015625,-69.62235260009766
69,800.4395751953125,-0.0
70,623.6292724609375,-0.0
71,255.6741180419922,-0.0
72,167.1246337890625,-0.0
73,111.31233978271484,-0.0
74,168.86883544921875,-0.0
75,128.1758270263672,-0.0
76,148.227294921875,-0.0
77,104.82586669921875,-0.0
78,0.0,-519.3436889648438
79,0.0,-381.40802001953125
80,0.0,-350.47955322265625
81,0.0,-313.63983154296875
82,0.0,-310.77984619140625
83,0.0,-336.5023498535156
84,0.0,-197.1422882080078
85,0.0,-175.21446228027344
86,0.0,-120.13948059082031
87,439.06134033203125,-0.0
88,483.0041809082031,-0.0
89,493.3682861328125,-0.0
90,429.5243225097656,-0.0
91,342.60919189453125,-0.0
92,321.36297607421875,-0.0
93,182.16265869140625,-0.0
94,161.4987335205078,-0.0
95,147.92320251464844,-0.0
96,77.29267883300781,-0.0
97,0.0,-338.07476806640625
98,0.0,-412.03302001953125
99,0.0,-346.151123046875
100,0.0,-305.81298828125
101,0.0,-340.34307861328125
102,0.0,-230.98779296875
103,0.0,-251.35853576660156
104,0.0,-172.5157470703125
105,0.0,-143.80441284179688
106,702.943115234375,-0.0
107,512.0288696289062,-0.0
108,473.01678466796875,-0.0
109,347.4336242675781,-0.0
110,317.1155090332031,-0.0
111,196.72454833984375,-0.0
112,153.07763671875,-0.0
113,152.12887573242188,-0.0
114,137.56422424316406,-0.0
115,0.0,-517.4290161132812
116,0.0,-438.89898681640625
117,0.0,-393.6685791015625
118,0.0,-355.5213928222656
119,0.0,-280.3402404785156
120,0.0,-287.66754150390625
121,0.0,-226.9562530517578
122,0.0,-157.3265380859375
123,0.0,-149.99859619140625
124,497.6873779296875,-0.0
125,582.3585205078125,-0.0
126,512.8383178710938,-0.0
127,369.3455810546875,-0.0
128,327.5522155761719,-0.0
129,210.67572021484375,-0.0
130,164.59597778320312,-0.0
131,150.48440551757812,-0.0
132,74.513916015625,-0.0
133,0.0,-272.644775390625
134,0.0,-394.4356994628906
135,0.0,-382.14129638671875
136,0.0,-369.03265380859375
137,0.0,-248.5667266845703
138,0.0,-238.1021270751953
139,0.0,-138.12803649902344
140,0.0,-115.62114715576172
141,578.174560546875,-0.0
142,539.568115234375,-0.0
143,485.3783264160156,-0.0
144,365.7838134765625,-0.0
145,251.00148010253906,-0.0
146,186.42623901367188,-0.0
147,138.79788208007812,-0.0
148,123.59879302978516,-0.0
149,0.0,-485.84765625
150,0.0,-338.2313232421875
151,0.0,-416.0003662109375
152,0.0,-363.6195983886719
153,0.0,-267.00341796875
154,0.0,-253.11927795410156
155,0.0,-161.5226593017578
156,0.0,-156.6699981689453
157,552.8201904296875,-67.39611053466797
158,602.3823852539062,-0.0
159,535.9335327148438,-0.0
160,422.8077392578125,-0.0
161,355.9618225097656,-0.0
162,230.39157104492188,-0.0
163,193.03199768066406,-0.0
164,145.95677185058594,-0.0
165,136.3460235595703,-0.0
166,68.16767883300781,-146.9134979248047
167,0.0,-787.5352783203125
168,0.0,-395.0689392089844
169,0.0,-337.74639892578125
170,0.0,-351.8241271972656
171,0.0,-304.10809326171875
172,0.0,-301.48114013671875
173,0.0,-166.61526489257812
174,0.0,-158.9882354736328
175,0.0,-142.8193359375
176,674.0423583984375,-0.0
177,527.723388671875,-0.0
178,479.9106140136719,-0.0
179,369.7608337402344,-0.0
180,287.682861328125,-0.0
181,198.30032348632812,-0.0
182,149.3474578857422,-0.0
183,163.88739013671875,-0.0
184,32.84602737426758,-0.0
185,0.0,-337.26934814453125
186,0.0,-354.45953369140625
187,0.0,-312.2138366699219
188,0.0,-325.17486572265625
189,0.0,-321.74334716796875
190,0.0,-184.40606689453125
191,0.0,-185.05850219726562
