Timestep,Left_Foot_Force_N,Right_Foot_Force_N
50,0.0,-424.37701416015625
51,0.0,-363.7348327636719
52,0.0,-290.179443359375
53,0.0,-202.6805419921875
54,293.85577392578125,-51.56824493408203
55,308.2007141113281,-0.0
56,294.30963134765625,-0.0
57,284.0072937011719,-0.0
58,190.08633422851562,-0.0
59,75.06519317626953,-181.71661376953125
60,0.0,-374.0999755859375
61,0.0,-318.50177001953125
62,0.0,-339.6986999511719
63,0.0,-330.631591796875
64,0.0,-326.61798095703125
65,0.0,-290.58038330078125
66,0.0,-191.0835418701172
67,365.57098388671875,-36.06391143798828
68,727.0906372070312,-0.0
69,532.4069213867188,-0.0
70,391.7071838378906,-0.0
71,242.82579040527344,-0.0
72,173.71795654296875,-0.0
73,145.64163208007812,-0.0
74,81.41735076904297,-0.0
75,0.0,-386.7694091796875
76,0.0,-348.9703674316406
77,0.0,-303.4803161621094
78,0.0,-192.05860900878906
79,0.0,-179.06153869628906
80,0.0,-314.9618225097656
81,0.0,-318.4164123535156
82,0.0,-147.39834594726562
83,380.8568115234375,-65.30913543701172
84,644.2327270507812,-0.0
85,531.6129760742188,-0.0
86,413.3816833496094,-0.0
87,312.4798278808594,-0.0
88,156.8204345703125,-0.0
89,143.51170349121094,-0.0
90,137.95559692382812,-0.0
91,0.0,-433.9624938964844
92,0.0,-576.0143432617188
93,0.0,-385.9197998046875
94,0.0,-342.77783203125
95,0.0,-290.7868347167969
96,0.0,-270.42034912109375
97,0.0,-174.32183837890625
98,0.0,-161.50350952148438
99,532.0322265625,-93.29936218261719
100,695.4913940429688,-0.0
101,502.8227844238281,-0.0
102,440.3534851074219,-0.0
103,205.36392211914062,-0.0
104,153.71974182128906,-0.0
105,129.30239868164062,-0.0
106,0.0,-317.3606262207031
107,0.0,-441.8902893066406
108,0.0,-380.36309814453125
109,0.0,-323.35906982421875
110,0.0,-267.8700256347656
111,0.0,-250.02377319335938
112,0.0,-165.63255310058594
113,183.0484619140625,-106.97309875488281
114,549.3470458984375,-0.0
115,506.2658386230469,-0.0
116,446.55352783203125,-0.0
117,272.858642578125,-0.0
118,210.0005645751953,-0.0
119,299.1211242675781,-0.0
120,136.37942504882812,-0.0
121,0.0,-193.26861572265625
122,0.0,-824.1500854492188
123,0.0,-396.5814208984375
124,0.0,-334.8209533691406
125,0.0,-326.7594299316406
126,0.0,-298.965087890625
127,0.0,-277.74676513671875
128,0.0,-162.97642517089844
129,0.0,-149.87881469726562
130,510.9038391113281,-0.0
131,592.485595703125,-0.0
132,469.2383728027344,-0.0
