Timestep,left_hip_pitch_joint_Torque,left_hip_roll_joint_Torque,left_hip_yaw_joint_Torque,left_knee_joint_Torque,left_ankle_pitch_joint_Torque,left_ankle_roll_joint_Torque,right_hip_pitch_joint_Torque,right_hip_roll_joint_Torque,right_hip_yaw_joint_Torque,right_knee_joint_Torque,right_ankle_pitch_joint_Torque,right_ankle_roll_joint_Torque,left_hip_pitch_joint_Vel,left_hip_roll_joint_Vel,left_hip_yaw_joint_Vel,left_knee_joint_Vel,left_ankle_pitch_joint_Vel,left_ankle_roll_joint_Vel,right_hip_pitch_joint_Vel,right_hip_roll_joint_Vel,right_hip_yaw_joint_Vel,right_knee_joint_Vel,right_ankle_pitch_joint_Vel,right_ankle_roll_joint_Vel
50,-6.527056694030762,4.4463090896606445,-4.088170528411865,-7.579995632171631,-0.3547201156616211,0.1698131561279297,-2.11725115776062,-9.507051467895508,21.774799346923828,-60.93058776855469,9.870918273925781,-0.03541398048400879,-0.11654114723205566,-0.017819326370954514,-0.7038353085517883,-0.32353267073631287,-1.1834166049957275,1.1433789730072021,0.5241408348083496,0.4306630790233612,-0.6616412997245789,-1.072571873664856,0.32911446690559387,-0.33998608589172363
51,2.1216678619384766,7.410408020019531,-3.1599388122558594,-3.001455307006836,-0.6231241226196289,-0.08418190479278564,2.453977108001709,-6.855862617492676,8.46197509765625,-31.089153289794922,-8.484514236450195,2.482938528060913,2.195329427719116,0.5795267224311829,-0.786970317363739,-4.4023003578186035,-6.592215061187744,0.9033886194229126,1.6284658908843994,0.5963221788406372,-0.8900218605995178,-1.2514981031417847,0.11698580533266068,-0.16019651293754578
52,-6.484816551208496,4.344263076782227,-5.480952739715576,-50.30436706542969,-20.0,0.890062689781189,-8.8672456741333,3.642129421234131,-3.5483663082122803,4.378293037414551,-0.364443302154541,0.1028892993927002,0.9374072551727295,0.6903059482574463,-0.1715969294309616,-1.4204143285751343,5.841285705566406,-0.09446245431900024,0.40134677290916443,0.5603066086769104,-0.5320898294448853,1.851887822151184,-3.8226077556610107,1.1018354892730713
53,-9.721597671508789,0.5614056587219238,-4.782405376434326,-73.88843536376953,-4.619665622711182,0.7166017293930054,-0.6409698724746704,13.535865783691406,-8.019156455993652,4.753408432006836,0.522491455078125,0.056980133056640625,0.9275204539299011,0.3812344968318939,0.05517749488353729,-0.12115514278411865,-0.7990867495536804,0.14061716198921204,0.1849527209997177,0.5682995319366455,-0.8512104153633118,3.8605642318725586,-2.4458956718444824,2.1901626586914062
54,-3.657095432281494,10.475921630859375,-14.820727348327637,-88.88768768310547,-4.821059703826904,-0.10238838195800781,-15.051112174987793,10.839046478271484,-5.15884256362915,1.146932601928711,0.10542750358581543,-0.21697783470153809,0.7507311701774597,-0.14788255095481873,0.283113569021225,-0.8278825879096985,-0.24819904565811157,0.6685088872909546,-0.8667354583740234,0.7833524346351624,-0.2553862929344177,5.716800212860107,-1.6052299737930298,0.9170581102371216
55,-13.238265991210938,16.32178497314453,-24.822959899902344,-69.4776611328125,-3.9474129676818848,-2.383769989013672,-4.865592002868652,-7.5799078941345215,4.3598527908325195,-9.627901077270508,-0.27003955841064453,-0.13558518886566162,0.8441328406333923,-0.2323010116815567,0.2747916877269745,-1.5780999660491943,0.10267925262451172,0.8060580492019653,0.16024093329906464,0.44331616163253784,-0.30767446756362915,0.7945805191993713,-2.7130775451660156,0.5864908695220947
56,-5.571465015411377,17.06258773803711,-19.682485580444336,-46.57628631591797,-1.5929014682769775,-4.807731628417969,-4.019833087921143,-10.02336311340332,5.209961891174316,-1.5075182914733887,-3.458329916000366,-0.12769517302513123,1.107388973236084,-0.34427013993263245,0.5789896845817566,-1.8949326276779175,0.300279438495636,0.956429123878479,0.7285339832305908,-0.1664465218782425,-0.002238898305222392,-1.369361162185669,-0.000171911102370359,0.020874984562397003
57,-8.432579040527344,15.285152435302734,-15.741691589355469,-10.671420097351074,-2.1676056385040283,-1.3147454261779785,0.6716723442077637,-13.50452709197998,8.423571586608887,-2.4546566009521484,-6.1486592292785645,-0.09763705730438232,0.32353368401527405,-0.06826762855052948,0.30464261770248413,-0.7052096724510193,-0.01042940653860569,-1.1965831518173218,1.405159592628479,-0.2619079351425171,0.3582650125026703,-4.795770168304443,-2.5774739697226323e-05,-0.13526314496994019
58,0.4809877872467041,2.359194040298462,-2.0236682891845703,5.791418075561523,0.09786355495452881,0.11227750778198242,-3.5708885192871094,-9.361945152282715,4.608408451080322,0.8554916381835938,-4.4387030601501465,-0.13490509986877441,-0.7760815024375916,-0.05304259806871414,-0.132685586810112,3.508972406387329,-1.0162242650985718,-1.4508278369903564,1.6046782732009888,-0.4764191508293152,0.43072620034217834,-7.050253868103027,-7.142516551539302e-07,-1.9266716241836548
59,-16.95977783203125,-7.429686069488525,4.555695056915283,-4.71044921875,-0.1356358528137207,0.10635793209075928,15.368473052978516,-1.7322877645492554,11.997117042541504,-39.341468811035156,-13.991484642028809,9.022856712341309,-0.8403306603431702,0.04737308993935585,0.15724793076515198,3.8934857845306396,-1.1913198232650757,-0.806071937084198,0.6121237277984619,0.03342307731509209,-0.39139384031295776,-1.430101752281189,4.529109477996826,-6.056240558624268
60,0.6842379570007324,-8.484577178955078,5.9328179359436035,0.8450241088867188,0.022185087203979492,0.024273812770843506,-10.628121376037598,-7.418550968170166,15.389331817626953,-74.41614532470703,-8.927026748657227,-3.465491771697998,-0.5348869562149048,0.0024511143565177917,0.199664905667305,4.237793922424316,-1.7143157720565796,-0.3333262801170349,0.33448392152786255,0.026522360742092133,-0.4649059474468231,0.43883317708969116,-1.1157333850860596,0.7584636211395264
61,-15.063316345214844,-7.228183746337891,3.7463440895080566,-3.8897438049316406,-0.07897496223449707,0.006499439477920532,-1.9133706092834473,-12.518621444702148,21.51537322998047,-65.87164306640625,-5.961159706115723,-2.274688482284546,-1.085159420967102,-0.19177377223968506,0.1310121864080429,3.897101402282715,-1.4401756525039673,-0.16341930627822876,0.02932620421051979,0.26428261399269104,-0.453543096780777,0.1992662400007248,-0.8583403825759888,0.4345738887786865
62,-13.686691284179688,2.262784004211426,-1.132299780845642,-10.419229507446289,-0.2087879180908203,0.035991840064525604,3.2667694091796875,-17.726051330566406,19.734031677246094,-47.32832717895508,4.159555435180664,1.0227078199386597,-0.3786473274230957,0.07984114438295364,0.36027079820632935,-0.5790013670921326,-0.9665996432304382,0.016062745824456215,0.13138212263584137,0.41807126998901367,-0.3591534197330475,-0.14971619844436646,-0.5462155938148499,-0.08976306766271591
63,-7.06088399887085,7.176171779632568,-4.850600242614746,-1.119913101196289,-0.20064163208007812,0.06892937421798706,0.5964782238006592,-22.792388916015625,24.564538955688477,-39.958683013916016,7.057186126708984,3.814507007598877,0.2063666582107544,0.24168509244918823,-0.006449973676353693,-2.90612530708313,-1.9235813617706299,0.342668354511261,0.2733760476112366,0.4408971071243286,-0.3525557219982147,-0.25439199805259705,-0.5243554711341858,-0.19500595331192017
64,-4.840892791748047,-0.1226460188627243,0.2993563413619995,5.484820365905762,0.229600191116333,0.03236865997314453,-0.33744528889656067,-13.373401641845703,15.262957572937012,-27.70659828186035,14.073713302612305,5.795990467071533,-0.1874052733182907,0.01983072981238365,-0.3299283981323242,-2.449993133544922,-0.6968687176704407,1.4335476160049438,0.01789063587784767,0.34418389201164246,-0.5571412444114685,0.03505243360996246,-0.6871035099029541,-0.4875398278236389
65,-0.638514518737793,2.4728965759277344,-1.2956188917160034,4.735727310180664,-0.10919332504272461,-0.0855109691619873,-1.279782772064209,-15.910983085632324,20.018930435180664,-26.1591854095459,14.712578773498535,6.101834774017334,0.40058282017707825,0.22493624687194824,0.15050522983074188,-3.048128366470337,-2.0149435997009277,1.8910013437271118,-0.1419483721256256,0.3348045349121094,-0.1313757300376892,0.5809317231178284,-1.0380655527114868,0.33586400747299194
66,8.007187843322754,4.891925811767578,-6.423830986022949,-27.219314575195312,-8.491447448730469,3.621704578399658,-0.555797815322876,-4.030978679656982,5.658461093902588,-0.042877197265625,15.343137741088867,3.057140827178955,0.11473211646080017,0.7236747145652771,0.43380898237228394,1.3200180530548096,-1.6025254726409912,-0.39041435718536377,-0.5906600952148438,-0.0719490721821785,-0.012567088007926941,2.637549638748169,-0.6018584966659546,2.2800726890563965
67,33.084720611572266,20.31138801574707,-28.614334106445312,-93.09300231933594,7.328647136688232,2.786144256591797,-38.26200485229492,14.050360679626465,-10.146377563476562,3.6836471557617188,0.03335428237915039,-0.0888667106628418,0.5639194846153259,-0.2129136323928833,0.46210744976997375,0.41456180810928345,-1.2822599411010742,0.30784767866134644,-3.09867787361145,-0.0757143646478653,0.32169708609580994,8.67370319366455,2.777568817138672,2.9309847354888916
